address,area,city,community_name,floor,listing_title,municipal_district,orientation,price,province,rooms,unit_price,url,year
七里庙-月湖桥头(地铁4号线五里墩站D出口),99.39㎡,武汉,恒韵府,（共40层）,"现房 二环汉阳大道,五里墩口100米,精装修住宅三房",,南北向,215万,,3室2厅,21631元/㎡,https://wuhan.esf.fang.com/chushou/3_199488175.htm,2021年建
后官知音湖-知音湖大道·花博汇旁,141㎡,武汉,花博汇桃李春风,,"花博汇桃李春风 蓝城品质 绿城物业,打造精致中式精装别墅",,南向,339万,,卧室：4个,24042元/㎡,https://wuhan.esf.fang.com/chushou/10_199160848.htm,
吴家山-轻轨1号线三店站D出口,94㎡,武汉,新城桃李郡,（共15层）,千亿临空港 新城桃李郡 毛坯三房 配套齐全 发展空间大,,南北向,95万,,3室2厅,10106元/㎡,https://wuhan.esf.fang.com/chushou/3_199210875.htm,2022年建
经济开发区-神龙大道与体育路交汇处,108.33㎡,武汉,招商·武汉城建未来中心,（共33层）,经开大盘+口+108平精装带地暖+南北通透+配套齐全,,南北向,150万,,3室2厅,13846元/㎡,https://wuhan.esf.fang.com/chushou/3_199190159.htm,2021年建
蔡甸-中国核建锦城,162.74㎡,武汉,中国核建锦城,（共6层）,4号线央企精装现房 自带商业广场 离地铁500米,,南北向,145万,,4室2厅,8909元/㎡,https://wuhan.esf.fang.com/chushou/3_199244795.htm,2006年建
阳逻-东原朗阅,95㎡,武汉,东原朗阅,（共32层）,"阳逻地铁口300米,首付13万精装修三房住宅,实体看房",,南北向,64万,,3室2厅,6736元/㎡,https://wuhan.esf.fang.com/chushou/3_199474575.htm,2019年建
光谷东-花山大道与春和路交汇处,123㎡,武汉,华润联投半岛九里,（共6层）,光谷花山生态城 华润半岛九里 三面环湖小高层 低密度别墅,,南北向,173万,,3室2厅,14065元/㎡,https://wuhan.esf.fang.com/chushou/3_199352308.htm,2006年建
关山-关山春晓,119.21㎡,武汉,关山春晓,（共11层）,关山大道 关山春晓 一梯两户南北通透 有电梯明亮三房,,南北向,260万,,3室2厅,21810元/㎡,https://wuhan.esf.fang.com/chushou/3_199438629.htm,2005年建
鹦鹉大道-江城大道与墨水湖南路交汇处(墨水湖南岸),233.24㎡,武汉,卧龙墨水湖边领墅,,二环墨水湖边+现房联排+上下四层带花园+70年产权,,南向,880万,,卧室：5个,37729元/㎡,https://wuhan.esf.fang.com/chushou/10_199038110.htm,
汉西-解放大道与建设大道交汇处,96.34㎡,武汉,招商蛇口·国著上宸,（共6层）,正二环边+地铁口+国企开发+一线看江+优质教育+南北通透,,南北向,200万,,3室2厅,20759元/㎡,https://wuhan.esf.fang.com/chushou/3_199443422.htm,2006年建
四新-武汉四新北路与江堤中路交汇处,47㎡,武汉,越秀星悦湾畔,（共32层）,"现房,汉阳国博中心旁,复式两房,地铁口总价低",,南北向,50万,,2室2厅,10638元/㎡,https://wuhan.esf.fang.com/chushou/3_199487498.htm,2021年建
白沙洲-白沙洲大道与江国路交汇处东南侧,95.77㎡,武汉,保利上城西区,（共40层）,"此房经典三居室,中低楼层,楼间距大,业主诚心卖",,南北向,165万,,3室2厅,17228元/㎡,https://wuhan.esf.fang.com/chushou/3_199413813.htm,2017年建
三角湖-青年说,32.2㎡,武汉,青年说,（共18层）,新房:5.4米层高+有天然气+现房+金地物业+地鉄口商圈覆盖,,南北向,45.1万,,2室2厅,14006元/㎡,https://wuhan.esf.fang.com/chushou/3_199391304.htm,2020年建
盘龙城-华发越秀悦府,115㎡,武汉,华发越秀悦府,（共15层）,华发越秀双国企开发 2号航空总部正口 小高层精装修拎包入住,,南向,100万,,3室2厅,8695元/㎡,https://wuhan.esf.fang.com/chushou/3_199456147.htm,2022年建
四新-四新南路与连通港西路交汇处(子期路以东),117.49㎡,武汉,城投四新之光,（共45层）,装修白送 茶水白喝 四新韭菜 现含泪甩卖,,南北向,176万,,3室2厅,14980元/㎡,https://wuhan.esf.fang.com/chushou/3_199386984.htm,2017年建
经开万达-葛洲坝紫郡蘭园,45㎡,武汉,葛洲坝紫郡蘭园,（共23层）,必看新房:6号线地铁口45㎡复试现房外地可买永旺旁成熟配套,,东南向,37.38万,,2室2厅,8306元/㎡,https://wuhan.esf.fang.com/chushou/3_199314074.htm,2019年建
钟家村-钟家村地铁站b出口旁,116㎡,武汉,远洋东方境世界观,（共34层）,必看好房:钟家村内环远洋116㎡通透三房带學区钟家村小學,,南北向,276万,,3室2厅,23793元/㎡,https://wuhan.esf.fang.com/chushou/3_199091830.htm,2019年建
王家湾-汉阳大道黄金口地铁站A出口西行200米,108㎡,武汉,金地国际城,（共6层）,汉阳三环边 地铁口200米 8xxx起 金地国际城 不限够,,南向,88万,,3室2厅,8148元/㎡,https://wuhan.esf.fang.com/chushou/3_199357719.htm,2006年建
体育中心-金色港湾MIMI空间,22.72㎡,武汉,金色港湾MIMI空间,（共22层）,"总价21W 起,现房公寓,精装家具家电全,拎包就住",,东南向,21万,,1室1厅,9242元/㎡,https://wuhan.esf.fang.com/chushou/3_199488336.htm,2021年建
四新-城投融创国博城,105㎡,武汉,城投融创国博城,（共6层）,东临国博中心南站口 北临中央水景公园,,南向,155万,,3室2厅,14761元/㎡,https://wuhan.esf.fang.com/chushou/3_199375950.htm,2006年建
王家湾-琴台大道与玉龙路交汇处,120.68㎡,武汉,保利庭瑞阅江台,（共22层）,王家湾二环 央企保利现房 品质保证 精装交付 即买即住,,南北向,198万,,3室2厅,16407元/㎡,https://wuhan.esf.fang.com/chushou/3_199460060.htm,2021年建
盘龙城-华发越秀悦府,90㎡,武汉,华发越秀悦府,（共15层）,对口临空新城 华发越秀双国企开发 2号航空总部正口,,南北向,79.23万,,3室2厅,8803元/㎡,https://wuhan.esf.fang.com/chushou/3_199484918.htm,2022年建
光谷东-朗诗里程,131.51㎡,武汉,朗诗里程,（共27层）,"朗诗里程,南北通透,户型好,视野好,房东诚心出售",,南北向,270万,,4室2厅,20530元/㎡,https://wuhan.esf.fang.com/chushou/3_199481196.htm,2018年建
中北路-中北路118号(原武重厂区),161.84㎡,武汉,复地东湖国际,（共31层）,复地一期 经典四房 得房率高 诚心出售,,南北向,790万,,5室2厅,48813元/㎡,https://wuhan.esf.fang.com/chushou/3_198647895.htm,2010年建
文化大道-黄家湖畔·军运村南一公里·近地铁8号线,142㎡,武汉,建发金茂玺悦,（共3层）,"黄家湖现房别墅,8号线,有大花园,有露台,绿化高,上下五层楼",,南北向,400万,,4室3厅,28169元/㎡,https://wuhan.esf.fang.com/chushou/3_199244660.htm,2021年建
光谷-关山大道与南湖大道交汇处(光谷软件园对面),110.35㎡,武汉,中建大公馆,（共42层）,中建大公馆 精装三房 中间楼层 产证即将满二 诚心出售,,南向,269.58万,,3室2厅,24429元/㎡,https://wuhan.esf.fang.com/chushou/3_199477946.htm,2019年建
四新-江城大道与墨水湖南湖交汇(墨水湖南岸),180.29㎡,武汉,招商公园1872,（共31层）,招商公园1872沁园电梯房前后无遮挡高端小区,,南北向,360万,,4室1厅,19967元/㎡,https://wuhan.esf.fang.com/chushou/3_199468487.htm,2006年建
宗关简易-硚口区解放大道与汉西路交汇处,122.69㎡,武汉,中建御景星城,（共33层）,准现房+毛坯南北通透+汉口二环内+双地铁口+配套成熟,,南北向,258万,,3室2厅,21028元/㎡,https://wuhan.esf.fang.com/chushou/3_199361027.htm,2021年建
光谷东-花城大道与庆珪路交汇处,92㎡,武汉,花山花锦,（共6层）,光谷 花山花锦 央企铁四院 品质保证的不二选择,,南北向,156万,,3室2厅,16956元/㎡,https://wuhan.esf.fang.com/chushou/3_199436598.htm,2020年建
四新-四新大道与芳草路交叉口西南角,108㎡,武汉,中关村·动漫城,（共32层）,精选好房:汉阳四新单价1.4正万达旁108平三房双准现房,,南北向,153万,,3室2厅,14166元/㎡,https://wuhan.esf.fang.com/chushou/3_199510520.htm,2019年建
阳逻-东原朗阅,106.9㎡,武汉,东原朗阅,（共33层）,劲爆:单价七千出头得阳逻正地铁口精装现房 户型通透 采光好,,南北向,97万,,3室2厅,9073元/㎡,https://wuhan.esf.fang.com/chushou/3_199211514.htm,2020年建
三角湖-地铁3号线汉阳客运站C出口,141.36㎡,武汉,地铁盛观尚城,（共6层）,汉阳三环内+毛坯单价13XXX起+国企准现房+D铁旁 湖景房,,南北向,180万,,4室2厅,12733元/㎡,https://wuhan.esf.fang.com/chushou/3_199486480.htm,2021年建
吴家山-轻轨1号线五环大道站旁,100㎡,武汉,金辉江樾云著,（共45层）,"国庆特惠单11000任挑开发商直销,首付两成,外地户口可以买",,南北向,105万,,3室2厅,10500元/㎡,https://wuhan.esf.fang.com/chushou/3_199392244.htm,2021年建
光谷-民族大道99号,107.25㎡,武汉,健龙尚谷杰座二期,（共32层）,光谷广场 口 健龙尚谷杰座 3室2厅 满二 楼层好,,南北向,220万,,3室2厅,20512元/㎡,https://wuhan.esf.fang.com/chushou/3_199486805.htm,2007年建
光谷东-光谷高新大道1000号未来三路地铁口,117.74㎡,武汉,伟鹏·硅谷小镇,（共28层）,首付30万买三房 光谷东 千亿大道 万科物业 自带暖气,,南北向,150万,,3室2厅,12739元/㎡,https://wuhan.esf.fang.com/chushou/3_199510493.htm,2019年建
钟家村-钟家村地铁站b出口旁,163.66㎡,武汉,远洋东方境世界观,（共35层）,"汉阳内环钟家村,双口,远洋归元太古里,户型方正,南北通透",,南北向,440万,,4室2厅,26885元/㎡,https://wuhan.esf.fang.com/chushou/3_199486422.htm,2021年建
盘龙城-盘龙城经济开发区龙港大道8号,98.07㎡,武汉,城投·大桥龙城,（共1层）,"单价九千!无中芥费,无税费准现房,即买即入住!送家电专车接送",,南北向,85万,,3室2厅,8667元/㎡,https://wuhan.esf.fang.com/chushou/3_199485411.htm,2000年建
三角湖-四新南路与新华园二路交汇处,116㎡,武汉,禹洲新希望·雍禧兰台,（共33层）,"三环内 低密别墅社区,精装交付准现房,捡漏房源单价13xxx",,南北向,155万,,3室2厅,13362元/㎡,https://wuhan.esf.fang.com/chushou/3_199481690.htm,2019年建
四新-长江路地铁6号线老关村站东侧,140.53㎡,武汉,兰亭大境,（共33层）,"6/16号线双口,一线亲江,南北通透大4房,临国博近永旺",,南北向,180万,,4室2厅,12808元/㎡,https://wuhan.esf.fang.com/chushou/3_199211031.htm,2021年建
后官知音湖-知音湖大道文岭村公交站旁(原凤翔岛度假村),93㎡,武汉,力高雍湖湾,,"力高雍湖湾 买两层得6层,带院子地下室,还有联排",,南向,242万,,卧室：4个,26021元/㎡,https://wuhan.esf.fang.com/chushou/10_199149961.htm,
王家湾-琴台大道与玉龙路交汇处,120㎡,武汉,保利庭瑞阅江台,（共43层）,必看好房:保利央企120㎡精装三房送车位自带小学百米即站,,南北向,203万,,3室2厅,16916元/㎡,https://wuhan.esf.fang.com/chushou/3_199460071.htm,2018年建
光谷东-国采光立方,140.01㎡,武汉,国采光立方,（共5层）,"国采小洋房,满二带地下车位,南北通透东边户",,南北向,355万,,4室2厅,25355元/㎡,https://wuhan.esf.fang.com/chushou/3_199436990.htm,2018年建
四新-武汉国博新城,89㎡,武汉,武汉国博新城,（共33层）,汉阳国博滨江品质大盘加推 95到120小户型还有 欢迎品鉴,,南北向,131万,,2室2厅,14719元/㎡,https://wuhan.esf.fang.com/chushou/3_199487795.htm,2022年建
工业四路-团结大道地铁4号线工业四路站B出口,116㎡,武汉,华侨城欢乐天际,（共6层）,送车位国企华侨城 双湖景四号线正口 杨春湖高铁商务区,,南北向,244万,,3室2厅,21034元/㎡,https://wuhan.esf.fang.com/chushou/3_199433252.htm,2022年建
塔子湖-塔子湖西路1号,136.31㎡,武汉,星悦城六期玺樾,（共34层）,"新房 星悦城6期 单价不到2W,带精装,来电找我享优惠",,南北向,270万,,3室2厅,19807元/㎡,https://wuhan.esf.fang.com/chushou/3_199466843.htm,2021年建
宗关简易-硚口区解放大道与汉西路交汇处,122.61㎡,武汉,中建御景星城,（共6层）,二环内准现房 1号线地铁口 中建御璟新城 特惠清盘一口价,,南北向,251万,,3室2厅,20471元/㎡,https://wuhan.esf.fang.com/chushou/3_199244789.htm,2006年建
三角湖-地铁3号线汉阳客运站C出口,100.64㎡,武汉,地铁盛观尚城,（共33层）,"不限够,三环内禹州雍禧兰台高层单价15200叠墅总价265起",,南北向,140万,,3室2厅,13910元/㎡,https://wuhan.esf.fang.com/chushou/3_198199368.htm,2019年建
白沙洲-鄂旅投书院世家,122㎡,武汉,鄂旅投书院世家,（共34层）,现房+联排别墅+140平+70年联排独栋别墅+三面环湖,,南向,275万,,4室1厅,22540元/㎡,https://wuhan.esf.fang.com/chushou/3_199501958.htm,2018年建
光谷-科技新城华光大道特1号,166.49㎡,武汉,学府佳园,（共11层）,今日新上 业主急售 价格可谈 随时看房 户型好急售,,南北向,251万,,5室2厅,15075元/㎡,https://wuhan.esf.fang.com/chushou/3_199408027.htm,2000年建
南湖花园-丁字桥路与岭南路交汇处,133㎡,武汉,万科新都会,（共34层）,捡漏好房:万科133㎡精装三房边户通透视野无遮采光好二环地段,,南北向,325万,,3室2厅,24436元/㎡,https://wuhan.esf.fang.com/chushou/3_199060992.htm,2019年建
钟家村-钟家村地铁站b出口旁,164㎡,武汉,远洋东方境世界观,（共34层）,精选好房:远洋内环164㎡大平层通透四房对口钟家村小學,,南北向,388万,,4室2厅,23658元/㎡,https://wuhan.esf.fang.com/chushou/3_199092885.htm,2019年建
四新-太子湖北路288号(经开永旺旁),121.3㎡,武汉,禹洲朗廷元著,（共45层）,"禹州朗廷元著一手新房无税,永旺旁口湖景房",,南北向,208万,,3室2厅,17147元/㎡,https://wuhan.esf.fang.com/chushou/3_199213082.htm,2020年建
南湖花园-丁字桥路与岭南路交汇处,125.58㎡,武汉,万科新都会,（共50层）,万科准现房+武昌核心丁字桥+精装通透三房+配套齐全,,南北向,318万,,3室2厅,25322元/㎡,https://wuhan.esf.fang.com/chushou/3_199387040.htm,2022年建
临空港-金山大道与临空港大道交汇处,88.83㎡,武汉,金辉世界城,（共33层）,"临空港6/1首付39万起热销新房,全优的生活配套,环境绝佳",,东向,108万,,3室2厅,12158元/㎡,https://wuhan.esf.fang.com/chushou/3_199176051.htm,2022年建
光谷东-花山生态新城花城大道与庆珪路交汇处,115㎡,武汉,交投华园,（共32层）,"捡漏!19地鉄十花山河十软件新城,央企准现房交投华园",,南北向,163万,,3室2厅,14173元/㎡,https://wuhan.esf.fang.com/chushou/3_199316321.htm,2022年建
珠山湖大道-智慧生态城设法山路与川江池一路交汇处,88.45㎡,武汉,北辰经开优+,（共47层）,北辰经开优+ 首付18万 金地物业 国企开发小区品质好,,南北向,60万,,3室2厅,6783元/㎡,https://wuhan.esf.fang.com/chushou/3_199427376.htm,2020年建
光谷东-联投驿园,101.54㎡,武汉,联投驿园,（共33层）,光谷六路口 联投驿园 精装三房两卫 楼层佳采光好,,南北向,252万,,3室2厅,24817元/㎡,https://wuhan.esf.fang.com/chushou/3_199317560.htm,2019年建
钟家村-钟家村地铁站b出口旁,188.69㎡,武汉,远洋东方境世界观,（共45层）,汉阳核心豪宅+钟家村小學+横厅大平层+配套成熟,,南北向,458万,,4室2厅,24272元/㎡,https://wuhan.esf.fang.com/chushou/3_199243331.htm,2021年建
四新-四新南路与连通港西路交汇处(子期路以东),111.29㎡,武汉,城投四新之光,（共46层）,城投四新之光 正规3居 拎包入住 婚房 社区环境,,南北向,165万,,3室2厅,14826元/㎡,https://wuhan.esf.fang.com/chushou/3_199097637.htm,2019年建
红钢城-华侨城创意设计中心,99㎡,武汉,华侨城红坊,（共34层）,必看好房:华侨城府大盘99㎡通透三房3房朝南带學区红钢城小,,南北向,195万,,3室2厅,19696元/㎡,https://wuhan.esf.fang.com/chushou/3_199422242.htm,2019年建
吴家山-金山大道与临空港大道交汇处,99㎡,武汉,金辉世界城,（共6层）,金辉世界城!!商业!公园!文化馆!体育中心!教育!医院!,,南向,108万,,3室2厅,10909元/㎡,https://wuhan.esf.fang.com/chushou/3_199350801.htm,2019年建
金银湖-金银湖金南二路25号,96㎡,武汉,中交泓园,（共6层）,绿城物业准现房 首付45万 双地铁 配套成熟,,南北向,136万,,3室2厅,14166元/㎡,https://wuhan.esf.fang.com/chushou/3_199238855.htm,2019年建
塔子湖-融创公园壹号三期融创澜岸,170.42㎡,武汉,融创公园壹号三期融创澜岸,（共24层）,品质小区环境优美一梯一户大平层毛坯南北通透随意装修,,东南向,405万,,4室2厅,23764元/㎡,https://wuhan.esf.fang.com/chushou/3_199505683.htm,2018年建
四新-电建地产洺悦江湾,126.88㎡,武汉,电建地产洺悦江湾,（共60层）,"汉阳滨江特价房单价1.4万起,楼下是江滩公园",,南北向,175万,,3室2厅,13792元/㎡,https://wuhan.esf.fang.com/chushou/3_199506196.htm,2019年建
